zipFile,entryPath,entryType,reason,compressedBytes,uncompressedBytes,recommendation
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/kasuskonsole-v31-dev-leitner-prototype-data-files.zip,file,nested_zip,716103,716267,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/quick-profile-1779274430109/Default/Cache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/quick-profile-1779274430109/Default/Cache/No_Vary_Search/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/quick-profile-1779274430109/Default/Cache/No_Vary_Search/journal.baj,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/Cache_Data/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/Cache_Data/data_0,file,browser_profile_or_cache,173,45056,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/Cache_Data/data_1,file,browser_profile_or_cache,1230,270336,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/Cache_Data/data_2,file,browser_profile_or_cache,4475,1056768,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/Cache_Data/data_3,file,browser_profile_or_cache,38,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/Cache_Data/f_000005,file,browser_profile_or_cache,49271,224380,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/Cache_Data/index,file,browser_profile_or_cache,611,524656,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/No_Vary_Search/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/No_Vary_Search/journal.baj,file,browser_profile_or_cache,6,4,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Cache/No_Vary_Search/snapshot.baf,file,browser_profile_or_cache,13,20,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/js/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/js/ba678a2fbd8c358c_0,file,browser_profile_or_cache,201,298,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/js/index,file,browser_profile_or_cache,14,24,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/js/index-dir/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/js/index-dir/the-real-index,file,browser_profile_or_cache,32,48,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/wasm/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/wasm/index,file,browser_profile_or_cache,14,24,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/wasm/index-dir/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Code Cache/wasm/index-dir/the-real-index,file,browser_profile_or_cache,33,48,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Extension Rules/000003.log,file,browser_database_or_log,16,95,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Extension Scripts/000003.log,file,browser_database_or_log,16,95,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Extension State/000003.log,file,browser_database_or_log,17,285,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/GPUCache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/GPUCache/data_0,file,browser_profile_or_cache,38,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/GPUCache/data_1,file,browser_profile_or_cache,307,270336,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/GPUCache/data_2,file,browser_profile_or_cache,36,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/GPUCache/data_3,file,browser_profile_or_cache,38,8192,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/GPUCache/index,file,browser_profile_or_cache,308,262512,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Local Storage/leveldb/000003.log,file,browser_database_or_log,25,30,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/Database/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/Database/000003.log,file,browser_profile_or_cache,68,80,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/Database/CURRENT,file,browser_profile_or_cache,15,16,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/Database/LOCK,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/Database/LOG,file,browser_profile_or_cache,225,455,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/Database/MANIFEST-000001,file,browser_profile_or_cache,43,41,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/ScriptCache/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/ScriptCache/2cc80dabc69f58b6_0,file,browser_profile_or_cache,370,472,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/ScriptCache/index,file,browser_profile_or_cache,14,24,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/ScriptCache/index-dir/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Service Worker/ScriptCache/index-dir/the-real-index,file,browser_profile_or_cache,48,72,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Session Storage/000003.log,file,browser_database_or_log,132,157,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/shared_proto_db/000003.log,file,browser_database_or_log,2754,7144,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/shared_proto_db/metadata/000003.log,file,browser_database_or_log,295,706,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Site Characteristics Database/000003.log,file,browser_database_or_log,33,40,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshot-profile-1779275549087/Default/Sync Data/LevelDB/000003.log,file,browser_database_or_log,92,118,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Crashpad/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Crashpad/metadata,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/ClientCertificates/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/ClientCertificates/LOCK,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/ClientCertificates/LOG,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/EdgePushStorageWithConnectTokenAndKey/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/EdgePushStorageWithConnectTokenAndKey/LOG,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/Network/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/Network/NetworkDataMigrated,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/Sync Data/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/Sync Data/LevelDB/,directory,browser_profile_or_cache,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v31-dev-leitner-prototype-data-files/screenshots/edge-profile-1779269396481/Default/Sync Data/LevelDB/LOCK,file,browser_profile_or_cache,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v32-lernbox-cloze-fullscreen/kasuskonsole-v32-lernbox-cloze-fullscreen.zip,file,nested_zip,427681,427988,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v33-lernbox-footer-hud/kasuskonsole-v33-lernbox-footer-hud.zip,file,nested_zip,564919,565290,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,_development-files/Kasuskonsole Versions/v33-lernbox-footer-hud/screenshot-pack/edge-cdp-results-profile/Default/Local Extension Settings/jdiccldimpdaibmpdkjnbmckianbfold/000003.log,file,browser_database_or_log,2,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,ozmosis-repo/ozmosis-v0_50.zip,file,nested_zip,9058239,9063908,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,ozmosis-repo/test-results/,directory,test_output,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,ozmosis-repo/test-results/v0.33-redemittel/,directory,test_output,0,0,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,ozmosis-repo/test-results/v0.33-redemittel/1440x900-active.png,file,test_output,142135,147636,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,ozmosis-repo/test-results/v0.33-redemittel/320x568-active.png,file,test_output,60383,60741,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,ozmosis-repo/test-results/v0.33-redemittel/390-redemittel-hub.png,file,test_output,66262,67029,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,ozmosis-repo/test-results/v0.33-redemittel/390-redemittel-production.png,file,test_output,117629,117997,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,ozmosis-repo/test-results/v0.33-redemittel/393x852-active.png,file,test_output,87851,89246,exclude_from_future_zip
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/osmosis-v0_33_5.zip,file,nested_zip,2173761,2183040,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_34.zip,file,nested_zip,662958,665540,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_37.zip,file,nested_zip,666035,671271,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_38.zip,file,nested_zip,667277,672493,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_39.zip,file,nested_zip,672550,677903,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_39_1.zip,file,nested_zip,677056,682375,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_40.zip,file,nested_zip,683850,689190,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_40_1.zip,file,nested_zip,687346,692907,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_41.zip,file,nested_zip,693934,699586,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_42.zip,file,nested_zip,704268,710178,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_42_1.zip,file,nested_zip,712569,718643,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_42_2.zip,file,nested_zip,719377,725581,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_42_3.zip,file,nested_zip,726991,732749,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_42_4.zip,file,nested_zip,14337626,14340574,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_43.zip,file,nested_zip,14346600,14349532,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_45.zip,file,nested_zip,14364196,14367886,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_46.zip,file,nested_zip,15837060,15840049,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_48.zip,file,nested_zip,9045534,9050804,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_48_1.zip,file,nested_zip,9049385,9054772,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\German Learning Folder.zip,Versions/ozmosis-v0_50.zip,file,nested_zip,9058239,9063908,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_STAGE2_TASK_TYPE_RULES_PACKAGE_v0_2.zip,file,nested_zip,22463,22663,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT01-18_STAGE1_SOURCE_MANIFEST_v0_2.zip,file,nested_zip,814985,1015417,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT02_COURSE_WORK_STARTING_POINT_v0_2_QA_REVISED.zip,file,nested_zip,80185,89342,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT03_JOB_SEARCH_OFFICES_v0_2_QA_REVISED.zip,file,nested_zip,83081,93496,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT04_APPLICATIONS_INTERVIEWS_v0_2_QA_REVISED.zip,file,nested_zip,101414,113877,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT05_FIRST_DAY_CONTRACT_BASICS_v0_2_QA_REVISED.zip,file,nested_zip,105271,121388,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT06_SICK_LEAVE_DOCTOR_INSURANCE_v0_2_QA_REVISED.zip,file,nested_zip,110640,124354,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT07_MEETINGS_LEAVE_REQUESTS_v0_2_QA_REVISED.zip,file,nested_zip,103735,115862,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT08_ORDERS_DELIVERY_v0_2_QA_REVISED.zip,file,nested_zip,104693,117553,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT09_COMPLAINTS_CUSTOMER_SERVICE_v0_2_QA_REVISED.zip,file,nested_zip,108145,122517,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT10_TECHNICAL_PROBLEMS_v0_2_QA_REVISED.zip,file,nested_zip,112107,126933,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT11_COLLEAGUE_FEEDBACK_CONFLICT_v0_2_QA_REVISED.zip,file,nested_zip,100562,112886,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT12_FORMS_ADMIN_CERTIFICATES_v0_2_QA_REVISED.zip,file,nested_zip,122768,136516,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT13_LEARNING_EXAM_LANGUAGE_v0_2_QA_REVISED.zip,file,nested_zip,114665,128329,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT14_CONNECTORS_SENTENCE_FUNCTIONS_v0_2_QA_REVISED.zip,file,nested_zip,134796,149283,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT15_TIME_PLACE_MOVEMENT_v0_2_QA_REVISED.zip,file,nested_zip,147380,162408,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT16_MONEY_PAYMENT_CONTRACTS_v0_2_QA_REVISED.zip,file,nested_zip,117888,135455,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT17_HOME_FAMILY_DAILY_LIFE_SUPPORT_v0_2_QA_REVISED.zip,file,nested_zip,107158,127552,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT18_B1_B2_BRIDGE_PREVIEW_v0_2_QA_REVISED.zip,file,nested_zip,114393,135571,remove_from_extracted_copy
C:\Users\rossm\Documents\German Learning\OZMOSIS_TASKS_B1_CAT01-18_FULL_TASK_QUALITY_REWRITE_v0_2_FINAL_RECONCILED.zip,OZMOSIS_B1_CAT01_APPOINTMENTS_CALLBACKS_v0_2_QA_REVISED.zip,file,nested_zip,89109,89109,remove_from_extracted_copy
